run_id,bh1_mass_msol,bh2_mass_msol,impact_parameter_au,bh1_schwarzschild_radius_km,bh2_schwarzschild_radius_km,simulation_duration_yr,bh1_v_init_x_kms,bh1_v_init_y_kms,bh1_v_init_total_kms,bh1_v_init_unit_x,bh1_v_init_unit_y,bh1_v_final_x_kms,bh1_v_final_y_kms,bh1_v_final_total_kms,bh1_v_final_unit_x,bh1_v_final_unit_y,bh1_deflection_angle_deg,bh2_v_init_x_kms,bh2_v_init_y_kms,bh2_v_init_total_kms,bh2_v_init_unit_x,bh2_v_init_unit_y,bh2_v_final_x_kms,bh2_v_final_y_kms,bh2_v_final_total_kms,bh2_v_final_unit_x,bh2_v_final_unit_y,bh2_deflection_angle_deg,merged,nearest_approach_dist_au,nearest_approach_time_s,remaining_dist_for_merger_au
111,3162277.5263951733,3162277.5263951733,100.0,9341768.0151789,9341768.0151789,28.00011574074074,2379535.6341257873,3924756.550107018,4589.76075756486,1.0,0.0,2379.5356341257875,3924.756550107018,4589.76075756486,0.5184443721176161,0.855111357087234,10.430226126807112,618.3889458741853,-3924.756550107018,3973.174910067178,0.0,0.0,618.3889458741853,-3924.756550107018,3973.174910067178,0.15564100747422913,-0.9878136852627659,16.887721296039395,0,4.170194195455248,1648970.0,4.04530247110828
112,10000000.0,10000000.0,0.5000071167456798,29541265.550554052,29541265.550554052,0.11030092592592593,203016627.95182514,-21719880.09818926,204175.18070620022,1.0,0.0,203016.62795182515,-21719.88009818926,204175.18070620022,0.994325692523607,-0.10637865005464736,83.51895987979995,-200018.70337182513,21719.88009818926,201194.52002981066,0.0,0.0,-200018.70337182513,21719.88009818926,201194.52002981066,-0.9941558216505533,0.10795463064784797,4.656428163178042,1,0.3910036938980245,9525.0,0.0
113,10000000.0,10000000.0,0.5500078284202476,29541265.550554052,29541265.550554052,0.11047453703703704,202647433.72440538,-23850862.90498738,204046.1860863853,1.0,0.0,202647.4337244054,-23850.86290498738,204046.1860863853,0.9931449227804349,-0.11688953056387852,82.8776796608757,-199649.5091444054,23850.86290498738,201069.11787471126,0.0,0.0,-199649.5091444054,23850.86290498738,201069.11787471126,-0.9929396978247529,0.11862021953987563,5.119432256156588,1,0.3915011946152742,9540.0,0.0
114,10000000.0,10000000.0,0.6000085400948156,29541265.550554052,29541265.550554052,0.11070601851851852,204953846.44567287,-26351914.46806717,206640.99924508878,1.0,0.0,204953.84644567288,-26351.91446806717,206640.99924508878,0.991835343394682,-0.12752510181588986,82.26877460074245,-201955.9218656728,26351.91446806717,203667.91051303607,0.0,0.0,-201955.9218656728,26351.91446806717,203667.91051303607,-0.9915942150972591,0.12938667854787303,5.604228419967491,1,0.3822001771346789,9560.0,0.0
115,10000000.0,10000000.0,0.6500092517693836,29541265.550554052,29541265.550554052,0.11087962962962963,202357558.68928996,-28160995.071804073,204307.6679963912,1.0,0.0,202357.55868928996,-28160.99507180407,204307.6679963912,0.9904550361412002,-0.13783621215969974,81.60782571746364,-199359.63410928997,28160.99507180407,201338.78254232134,0.0,0.0,-199359.63410928997,28160.99507180407,201338.78254232134,-0.9901700586045049,0.13986870644697896,6.048144377703651,1,0.39060633025487185,9575.0,0.0
116,10000000.0,10000000.0,0.7000099634439516,29541265.550554052,29541265.550554052,0.1111111111111111,202441507.29880387,-30351835.34287622,204704.17139397215,1.0,0.0,202441.50729880386,-30351.835342876217,204704.17139397215,0.9889466634716809,-0.14827169928287048,80.98059458201595,-199443.5827188038,30351.835342876217,201739.87359070446,0.0,0.0,-199443.5827188038,30351.835342876217,201739.87359070446,-0.9886175656253289,0.15045035372855878,6.514504661164546,1,0.3891979007480666,9595.0,0.0
117,10000000.0,10000000.0,0.7500106751185196,29541265.550554052,29541265.550554052,0.11134259259259259,201444157.28441906,-32356555.02317508,204026.21193610766,1.0,0.0,201444.15728441905,-32356.55502317508,204026.21193610766,0.9873444954587639,-0.15859018660459068,80.34197295980448,-198446.232704419,32356.55502317508,201066.78971810383,0.0,0.0,-198446.232704419,32356.55502317508,201066.78971810383,-0.9869667337039656,0.16092441257225548,6.9697041706559215,1,0.3917034739996519,9615.0,0.0
118,10000000.0,10000000.0,0.8000113867930876,29541265.550554052,29541265.550554052,0.11163194444444445,203091872.7438658,-34837816.893142134,206058.20114834225,1.0,0.0,203091.8727438658,-34837.81689314213,206058.20114834225,0.9856044147335782,-0.16906784927265395,79.74484340970363,-200093.94816386575,34837.81689314213,203104.06588171466,0.0,0.0,-200093.94816386575,34837.81689314213,203104.06588171466,-0.9851794315156547,0.1715269300095216,7.452923414024468,1,0.38440150158753855,9640.0,0.0
119,10000000.0,10000000.0,0.8500120984676556,29541265.550554052,29541265.550554052,0.11186342592592592,199940823.00087315,-36401334.16811121,203227.43375707176,1.0,0.0,199940.82300087315,-36401.334168111214,203227.43375707176,0.9838279178384585,-0.17911624181420116,79.07906652358197,-196942.89842087319,36401.334168111214,200278.71171852708,0.0,0.0,-196942.89842087319,36401.334168111214,200278.71171852708,-0.9833441444223885,0.18175338684657544,7.881867460648702,1,0.39472206657366754,9660.0,0.0
120,10000000.0,10000000.0,0.9000128101422235,29541265.550554052,29541265.550554052,0.11221064814814814,203145025.9868559,-39239445.68231188,206900.06206054037,1.0,0.0,203145.0259868559,-39239.445682311874,206900.06206054037,0.9818509669050475,-0.18965410300761604,78.51769270501303,-200147.1014068558,39239.445682311874,203957.33940954742,0.0,0.0,-200147.1014068558,39239.445682311874,203957.33940954742,-0.9813184560373155,0.19239045672937938,8.38567413665146,1,0.3814955752500396,9690.0,0.0
121,10000000.0,10000000.0,0.9500135218167914,29541265.550554052,29541265.550554052,0.1125,201523745.4159751,-41076707.60171713,205667.48861664964,1.0,0.0,201523.7454159751,-41076.70760171713,205667.48861664964,0.9798522205500442,-0.19972387409407885,77.88263603563949,-198525.82083597512,41076.70760171713,202730.8497639041,0.0,0.0,-198525.82083597512,41076.70760171713,202730.8497639041,-0.9792580708223436,0.20261695568066806,8.830844536843353,1,0.38592172665358604,9715.0,0.0
122,10000000.0,10000000.0,1.0000142334913595,29541265.550554052,29541265.550554052,0.11278935185185185,198891342.6872585,-42640655.7814948,203410.89381204837,1.0,0.0,198891.34268725853,-42640.655781494796,203410.89381204837,0.977781174645612,-0.20962818157072136,77.23046385008304,-195893.41810725845,42640.655781494796,200480.56460221048,0.0,0.0,-195893.41810725845,42640.655781494796,200480.56460221048,-0.977119245927635,0.212692217153825,9.259540510863355,1,0.39418033304841943,9740.0,0.0
123,10000000.0,10000000.0,1.1000156568404953,29541265.550554052,29541265.550554052,0.11348379629629629,197820266.7889827,-46678934.5483438,203252.99723013397,1.0,0.0,197820.2667889827,-46678.9345483438,203252.99723013397,0.9732710930948779,-0.22965926792947314,76.01183022120337,-194822.3422089827,46678.9345483438,200336.3869953797,0.0,0.0,-194822.3422089827,46678.9345483438,200336.3869953797,-0.9724760695293754,0.23300277722099652,10.16998726229645,1,0.3948661962053355,9800.0,0.0
124,10000000.0,10000000.0,1.2000170801896313,29541265.550554052,29541265.550554052,0.11429398148148148,199871834.9975601,-51566887.082570374,206416.7974479753,1.0,0.0,199871.8349975601,-51566.88708257037,206416.7974479753,0.9682924910601584,-0.2498192381633435,74.87796732409012,-196873.91041756008,51566.88708257037,203515.30764659456,0.0,0.0,-196873.91041756008,51566.88708257037,203515.30764659456,-0.9673665961256963,0.2533808767452351,11.128879875171425,1,0.38349297523504533,9870.0,0.0
125,10000000.0,10000000.0,1.3000185035387672,29541265.550554052,29541265.550554052,0.11510416666666666,197768635.5325743,-55291055.5113068,205352.21941817578,1.0,0.0,197768.6355325743,-55291.0555113068,205352.21941817578,0.9630703582990822,-0.26924985601793294,73.67695744846482,-194770.71095257424,55291.0555113068,202466.6161729524,0.0,0.0,-194770.71095257424,55291.0555113068,202466.6161729524,-0.9619892633864927,0.27308727017038553,12.0193759801306,1,0.38741768890299805,9940.0,0.0
126,10000000.0,10000000.0,1.4000199268879032,29541265.550554052,29541265.550554052,0.11597222222222223,195255411.95191908,-58795437.02554667,203915.61811577517,1.0,0.0,195255.4119519191,-58795.43702554667,203915.61811577517,0.9575304420334338,-0.28833219136831867,72.48209905684675,-192257.4873719191,58795.43702554667,201046.8723098886,0.0,0.0,-192257.4873719191,58795.43702554667,201046.8723098886,-0.956281911591135,0.2924464148585254,12.895958794710282,1,0.39277315331364643,10015.0,0.0
127,10000000.0,10000000.0,1.5000213502370392,29541265.550554052,29541265.550554052,0.11695601851851851,195901718.63327727,-63323585.120525986,205881.90740322045,1.0,0.0,195901.71863327725,-63323.58512052598,205881.90740322045,0.9515246925005559,-0.3075723647562023,71.3860387264371,-192903.79405327723,63323.58512052598,203031.40198665252,0.0,0.0,-192903.79405327723,63323.58512052598,203031.40198665252,-0.9501180219696207,0.3118905967299036,13.829704439772224,1,0.3857600950146627,10100.0,0.0
128,10000000.0,10000000.0,5.0,29541265.550554052,29541265.550554052,0.1859375,135904248.84757262,-158446784.9366479,208747.0922230614,1.0,0.0,135904.24884757263,-158446.7849366479,208747.0922230614,0.6510473865779606,-0.7590370876511948,43.84901449050021,-132906.32426757267,158446.7849366479,206807.82066226975,0.0,0.0,-132906.32426757267,158446.7849366479,206807.82066226975,-0.6426561811925725,0.7661547055099116,40.231328085423684,1,0.38156693497099203,16060.0,0.0
129,10000000.0,10000000.0,10.0,29541265.550554052,29541265.550554052,0.37309027777777776,61935561.147625886,-199893878.75406224,209269.14846201063,1.0,0.0,61935.561147625885,-199893.87875406223,209269.14846201063,0.29596126138425644,-0.955199943341623,28.359908724130282,-58937.63656762587,199893.87875406223,208401.5541389298,0.0,0.0,-58937.63656762587,199893.87875406223,208401.5541389298,-0.2828080472391075,0.9591765262019306,59.400695190876085,1,0.3857710414897401,32230.0,0.0
130,10000000.0,10000000.0,20.0,29541265.550554052,29541265.550554052,0.9428240740740741,-22140192.65091426,-209489430.3815222,210656.14059930522,1.0,0.0,-22140.192650914258,-209489.43038152222,210656.14059930522,-0.10510110262120355,-0.9944615418545893,18.521058113242212,25138.117230914206,209489.43038152222,210992.28985792305,0.0,0.0,25138.117230914206,209489.43038152222,210992.28985792305,0.11914234993061398,0.9928771829652503,71.83409461787043,1,0.38514345769550573,81455.0,0.0
131,10000000.0,10000000.0,30.0,29541265.550554052,29541265.550554052,1.6982060185185186,-78782338.14199439,-194313535.10225177,209676.91033362155,1.0,0.0,-78782.33814199439,-194313.53510225177,209676.91033362155,-0.37573206328079745,-0.9267283402501267,15.29194140052449,81780.26272199437,194313.53510225177,210821.6338396334,0.0,0.0,81780.26272199437,194313.53510225177,210821.6338396334,0.3879121000656058,0.9216963722521052,75.65089321364918,1,0.3903557425519043,146720.0,0.0
132,10000000.0,10000000.0,40.0,29541265.550554052,29541265.550554052,2.6013888888888888,-128519981.7896411,-165564323.44631177,209592.2968943387,1.0,0.0,-128519.9817896411,-165564.32344631178,209592.2968943387,-0.6131903876907823,-0.7899351545814556,13.88169014004593,131517.90636964107,165564.32344631178,211443.85754636765,0.0,0.0,131517.90636964107,165564.32344631178,211443.85754636765,0.6219991817014615,0.7830178912149532,77.15309750125874,1,0.391666414568345,224755.0,0.0
133,10000000.0,10000000.0,50.0,29541265.550554052,29541265.550554052,3.6325231481481484,-177079279.5759666,-112492352.02312922,209789.41946351575,1.0,0.0,-177079.2795759666,-112492.35202312922,209789.41946351575,-0.8440810791545293,-0.5362155646876778,13.1367335903278,180077.20415596658,112492.35202312922,212325.99633658922,0.0,0.0,180077.20415596658,112492.35202312922,212325.99633658922,0.8481166096613986,0.5298096039299918,77.68762425328148,1,0.3922524542535356,313845.0,0.0
134,10000000.0,10000000.0,75.0,29541265.550554052,29541265.550554052,28.00005787037037,3099300.208237412,-1843787.7773681153,3606.2744139558376,1.0,0.0,3099.300208237412,-1843.7877773681153,3606.2744139558376,0.8594188496148552,-0.5112721789093153,18.65566920479524,-101.3756282374836,1843.7877773681153,1846.5726051180873,0.0,0.0,-101.3756282374836,1843.7877773681153,1846.5726051180873,-0.05489934593229855,0.9984918937158207,1.078155266165623,0,0.7189499581372922,578205.0,0.3240076315878001
135,10000000.0,10000000.0,100.0,29541265.550554052,29541265.550554052,28.00005787037037,2700668.257238108,-9575146.062889345,9948.720076538431,1.0,0.0,2700.6682572381083,-9575.146062889346,9948.720076538431,0.27145886470431096,-0.9624500427416722,20.16575953746719,297.2563227618423,9575.146062889346,9579.759049531842,0.0,0.0,297.2563227618423,9575.146062889346,9579.759049531842,0.03102962415076286,0.9995184652746854,36.602763610472856,0,1.2822231571608433,894175.0,0.8872808306113512
136,31622775.263951737,31622775.263951737,0.5000071167456798,93417680.15178901,93417680.15178901,0.05983796296296296,184645685.4174701,-18612336.355653543,185581.37893631277,1.0,0.0,184645.6854174701,-18612.336355653544,185581.37893631277,0.9949580419964237,-0.10029204687632408,80.76503286728123,-181647.76083747012,18612.336355653544,182598.81730691117,0.0,0.0,-181647.76083747012,18612.336355653544,182598.81730691117,-0.9947915518650785,0.10193021307673654,3.3476845106083637,1,1.239476021576239,5165.0,0.0
137,31622775.263951737,31622775.263951737,0.5500078284202476,93417680.15178901,93417680.15178901,0.059895833333333336,183612762.34303904,-20355933.68887509,184737.68032425657,1.0,0.0,183612.76234303904,-20355.93368887509,184737.68032425657,0.9939107280158382,-0.11018831487515598,79.82863596385455,-180614.83776303905,20355.93368887509,181758.31110712598,0.0,0.0,-180614.83776303905,20355.93368887509,181758.31110712598,-0.9937088249933563,0.11199451384029184,3.6695374256931266,1,1.2484408763217654,5170.0,0.0
138,31622775.263951737,31622775.263951737,0.6000085400948156,93417680.15178901,93417680.15178901,0.06001157407407407,183562136.80797306,-22201975.758381594,184899.93455132638,1.0,0.0,183562.13680797306,-22201.975758381595,184899.93455132638,0.9927647473396916,-0.12007562799984954,78.93931696572767,-180564.21222797304,22201.975758381595,181924.0568618792,0.0,0.0,-180564.21222797304,22201.975758381595,181924.0568618792,-0.9925252071806062,0.12203980133995049,4.006812241524621,1,1.247105454450412,5180.0,0.0
139,31622775.263951737,31622775.263951737,0.6500092517693836,93417680.15178901,93417680.15178901,0.060127314814814814,183303151.62190098,-24019018.994207114,184870.1129657406,1.0,0.0,183303.15162190096,-24019.018994207116,184870.1129657406,0.9915239877408956,-0.12992375354180813,78.04845993737133,-180305.22704190103,24019.018994207116,181898.01585524663,0.0,0.0,-180305.22704190103,24019.018994207116,181898.01585524663,-0.9912435063908935,0.1320466244850153,4.3411031179353055,1,1.2477772608095783,5190.0,0.0
140,31622775.263951737,31622775.263951737,0.7000099634439516,93417680.15178901,93417680.15178901,0.060300925925925924,184024627.91402003,-25975238.231952455,185848.80058827446,1.0,0.0,184024.62791402003,-25975.238231952455,185848.80058827446,0.990184641125042,-0.139765433781289,77.21832956085191,-181026.70333402004,25975.238231952455,182880.7817163684,0.0,0.0,-181026.70333402004,25975.238231952455,182880.7817163684,-0.9898618194599372,0.1420337226698741,4.6961130136137195,1,1.2381277939843818,5205.0,0.0
141,31622775.263951737,31622775.263951737,0.7500106751185196,93417680.15178901,93417680.15178901,0.06041666666666667,183345979.37276962,-27726713.67504506,185430.6307042555,1.0,0.0,183345.97937276962,-27726.713675045063,185430.6307042555,0.9887577833092165,-0.1495260711228803,76.32385733713512,-180348.0547927697,27726.713675045063,182466.96007429343,0.0,0.0,-180348.0547927697,27726.713675045063,182466.96007429343,-0.9883874577585937,0.15195470820446522,5.023666401983284,1,1.2428215930596072,5215.0,0.0
142,31622775.263951737,31622775.263951737,0.8000113867930876,93417680.15178901,93417680.15178901,0.06059027777777778,183651725.11250815,-29629920.859265767,186026.57967862173,1.0,0.0,183651.72511250814,-29629.920859265767,186026.57967862173,0.987233789008988,-0.15927788873210602,75.49496443152067,-180653.80053250815,29629.920859265767,183067.5499835118,0.0,0.0,-180653.80053250815,29629.920859265767,183067.5499835118,-0.9868149792182117,0.16185239198281956,5.3738002855789535,1,1.237166090171979,5230.0,0.0
143,31622775.263951737,31622775.263951737,0.8500120984676556,93417680.15178901,93417680.15178901,0.06070601851851852,182561509.97415262,-31290979.080157142,185223.73037987723,1.0,0.0,182561.50997415264,-31290.979080157143,185223.73037987723,0.9856270014632323,-0.16893612398358543,74.59109530918016,-179563.58539415261,31290.979080157143,182269.59859339672,0.0,0.0,-179563.58539415261,31290.979080157143,182269.59859339672,-0.9851537874657823,0.17167415368023284,5.691433583097712,1,1.2458631076568254,5240.0,0.0
144,31622775.263951737,31622775.263951737,0.9000128101422235,93417680.15178901,93417680.15178901,0.06087962962962963,182451951.3995592,-33115189.781751048,185432.81900404926,1.0,0.0,182451.9513995592,-33115.18978175105,185432.81900404926,0.983924811042079,-0.17858321930072107,73.7575358611343,-179454.02681955913,33115.18978175105,182483.87198883202,0.0,0.0,-179454.02681955913,33115.18978175105,182483.87198883202,-0.9833966413784867,0.18146913160510805,6.033422861744121,1,1.2442087280060972,5255.0,0.0
145,31622775.263951737,31622775.263951737,0.9500135218167914,93417680.15178901,93417680.15178901,0.06105324074074074,182138367.20850357,-34897104.13900165,185451.32160938627,1.0,0.0,182138.36720850357,-34897.104139001654,185451.32160938627,0.9821357196479801,-0.1881739306905829,72.92139579603123,-179140.44262850354,34897.104139001654,182507.82466081966,0.0,0.0,-179140.44262850354,34897.104139001654,182507.82466081966,-0.9815493826712679,0.19120881093101583,6.37103082040161,1,1.2445407465718799,5270.0,0.0
146,31622775.263951737,31622775.263951737,1.0000142334913595,93417680.15178901,93417680.15178901,0.06122685185185185,181622885.12933883,-36630754.09341454,185280.01659152887,1.0,0.0,181622.88512933883,-36630.754093414536,185280.01659152887,0.9802615979344789,-0.19770482951850796,72.08137763654399,-178624.96054933892,36630.754093414536,182342.229548465,0.0,0.0,-178624.96054933892,36630.754093414536,182342.229548465,-0.9796137789456061,0.2008901294237954,6.70348817813865,1,1.246854549856161,5285.0,0.0
147,31622775.263951737,31622775.263951737,1.1000156568404953,93417680.15178901,93417680.15178901,0.06163194444444445,181160077.352339,-40199306.69105484,185566.58612138915,1.0,0.0,181160.077352339,-40199.306691054844,185566.58612138915,0.9762537595741099,-0.21663009236349426,70.47658713454844,-178162.152772339,40199.306691054844,182641.0056337726,0.0,0.0,-178162.152772339,40199.306691054844,182641.0056337726,-0.97547728755713,0.2201001169017955,7.387753359495264,1,1.245071456982642,5320.0,0.0
148,31622775.263951737,31622775.263951737,1.2000170801896313,93417680.15178901,93417680.15178901,0.062094907407407404,181067490.24431145,-43845373.76591342,186300.43699370776,1.0,0.0,181067.49024431146,-43845.37376591342,186300.43699370776,0.9719112481224451,-0.23534766999711484,68.95182268412933,-178069.56566431143,43845.37376591342,183388.0776292428,0.0,0.0,-178069.56566431143,43845.37376591342,183388.0776292428,-0.9709985947086276,0.23908519208405674,8.090041652752207,1,1.2387906459966695,5360.0,0.0
149,31622775.263951737,31622775.263951737,1.3000185035387672,93417680.15178901,93417680.15178901,0.06255787037037037,180181834.4953526,-47274469.518584915,186280.3504140312,1.0,0.0,180181.8344953526,-47274.46951858491,186280.3504140312,0.967261625259326,-0.2537813001398781,67.41189763012477,-177183.90991535268,47274.46951858491,183382.15126111763,0.0,0.0,-177183.90991535268,47274.46951858491,183382.15126111763,-0.9662004109825318,0.25779209805032144,8.769650188687173,1,1.2403415043399844,5400.0,0.0
150,31622775.263951737,31622775.263951737,1.4000199268879032,93417680.15178901,93417680.15178901,0.0630787037037037,179679229.21518946,-50783246.24556246,186717.87142799702,1.0,0.0,179679.22921518947,-50783.246245562455,186717.87142799702,0.9623033287656032,-0.2719784981329209,65.95570246139698,-176681.30463518944,50783.246245562455,183834.76686097778,0.0,0.0,-176681.30463518944,50783.246245562455,183834.76686097778,-0.961087544277204,0.2762439723056657,9.468346973728227,1,1.2372839086680603,5445.0,0.0
151,31622775.263951737,31622775.263951737,1.5000213502370392,93417680.15178901,93417680.15178901,0.06359953703703704,178406392.068206,-54031807.21336133,186408.89710938232,1.0,0.0,178406.392068206,-54031.80721336133,186408.89710938232,0.9570701550984417,-0.28985637515818874,64.47806476080645,-175408.46748820608,54031.80721336133,183541.73001609987,0.0,0.0,-175408.46748820608,54031.80721336133,183541.73001609987,-0.9556871207044831,0.29438431907894613,10.13917114203906,1,1.2419716857926608,5490.0,0.0
152,31622775.263951737,31622775.263951737,5.0,93417680.15178901,93417680.15178901,0.10271990740740741,134502573.2365192,-138385972.74480996,192980.87900041416,1.0,0.0,134502.57323651918,-138385.97274480996,192980.87900041416,0.6969735754816959,-0.717096810117198,36.2337170955141,-131504.64865651916,138385.97274480996,190903.50984411428,0.0,0.0,-131504.64865651916,138385.97274480996,190903.50984411428,-0.6888540119765303,0.7249000966918394,34.1191084802491,1,1.2470157734049698,8870.0,0.0
153,31622775.263951737,31622775.263951737,10.0,93417680.15178901,93417680.15178901,0.20862268518518517,82572083.3564516,-182908116.2573906,200682.65481264668,1.0,0.0,82572.0833564516,-182908.1162573906,200682.65481264668,0.4114560046733448,-0.9114296221970452,23.824869424763293,-79574.15877645151,182908.1162573906,199467.85640249663,0.0,0.0,-79574.15877645151,182908.1162573906,199467.85640249663,-0.3989322400692101,0.9169804075515258,56.75450874512394,1,1.2392279240276836,18020.0,0.0
154,31622775.263951737,31622775.263951737,20.0,93417680.15178901,93417680.15178901,0.5296875,30659332.923467055,-203847745.27564862,206140.48110276088,1.0,0.0,30659.332923467056,-203847.74527564863,206140.48110276088,0.1487302870326736,-0.9888777991840946,15.494719674781745,-27661.408343466996,203847.74527564863,205715.96137759887,0.0,0.0,-27661.408343466996,203847.74527564863,205715.96137759887,-0.13446408415870809,0.9909184679232493,72.41435974160483,1,1.236898108428251,45760.0,0.0
155,31622775.263951737,31622775.263951737,30.0,93417680.15178901,93417680.15178901,0.9539351851851852,2538483.0911376434,-207900723.02156782,207916.21997644784,1.0,0.0,2538.4830911376434,-207900.72302156783,207916.21997644784,0.012209163341971085,-0.9999254653875403,12.395816796168123,459.44148886233194,207900.72302156783,207901.2306826786,0.0,0.0,459.44148886233194,207900.72302156783,207901.2306826786,0.002209902689626601,0.9999975581620699,77.38386082492639,1,1.2384775112376114,82415.0,0.0
156,31622775.263951737,31622775.263951737,40.0,93417680.15178901,93417680.15178901,1.459664351851852,-17849287.66310203,-207378394.47891754,208145.13101856047,1.0,0.0,-17849.28766310203,-207378.39447891753,208145.13101856047,-0.08575404851295991,-0.9963163368948824,10.895197293682479,20847.212243102036,207378.39447891753,208423.61851518287,0.0,0.0,20847.212243102036,207378.39447891753,208423.61851518287,0.10002327179433071,0.9949850979283847,79.59513191864032,1,1.2467998759132115,126110.0,0.0
157,31622775.263951737,31622775.263951737,50.0,93417680.15178901,93417680.15178901,2.0353587962962965,-35136726.17104401,-205626547.70225406,208606.96691617536,1.0,0.0,-35136.72617104401,-205626.54770225406,208606.96691617536,-0.16843505607922968,-0.9857127532316841,10.080755178530406,38134.65075104411,205626.54770225406,209132.80160666208,0.0,0.0,38134.65075104411,205626.54770225406,209132.80160666208,0.18234657814591868,0.9832343186842465,80.75049475854519,1,1.2477572363863763,175850.0,0.0
158,31622775.263951737,31622775.263951737,75.0,93417680.15178901,93417680.15178901,3.7360532407407407,-73057862.68751524,-196537015.12018868,209676.5356753614,1.0,0.0,-73057.86268751524,-196537.01512018868,209676.5356753614,-0.3484312751171618,-0.9373343301726598,9.259027582195221,76055.78726751529,196537.01512018868,210739.84219704353,0.0,0.0,76055.78726751529,196537.01512018868,210739.84219704353,0.36089894760575214,0.9326049268672457,81.8855873601186,1,1.2427732486025251,322790.0,0.0
159,31622775.263951737,31622775.263951737,100.0,93417680.15178901,93417680.15178901,5.75775462962963,-107234334.89433892,-180104690.1173386,209611.31167590598,1.0,0.0,-107234.33489433891,-180104.69011733858,209611.31167590598,-0.5115865839346546,-0.8592317307560694,9.105068794905344,110232.25947433896,180104.69011733858,211160.7217999611,0.0,0.0,110232.25947433896,180104.69011733858,211160.7217999611,0.522030131999479,0.8529270433540059,82.0859023908302,1,1.2464394477802079,497465.0,0.0
